date,daily_request_count,requests,y_true_7day,y_pred,abs_error,rolling_mae,status
2023-02-04,10925,10925,6911.714285714285,6341.857142857143,569.8571428571422,,NA
2023-02-05,7868,7868,7036.0,6911.714285714285,124.28571428571468,,NA
2023-02-06,8847,8847,7092.0,7036.0,56.0,,NA
2023-02-07,8703,8703,7138.0,7092.0,46.0,,NA
2023-02-08,8309,8309,7402.0,7138.0,264.0,,NA
2023-02-09,8232,8232,7929.285714285715,7402.0,527.2857142857147,178.734693877551,OK
2023-02-10,8031,8031,8702.142857142857,7929.285714285715,772.8571428571422,186.04081632653055,OK
2023-02-11,7045,7045,8147.857142857143,8702.142857142857,554.2857142857138,205.37244897959175,OK
2023-02-12,7037,7037,8029.142857142857,8147.857142857143,118.71428571428623,209.22448979591832,OK
2023-02-13,7740,7740,7871.0,8029.142857142857,158.14285714285688,207.03571428571425,OK
2023-02-14,8027,8027,7774.428571428572,7871.0,96.57142857142844,206.72448979591834,OK
2023-02-15,8490,8490,7800.285714285715,7774.428571428572,25.857142857143117,207.2295918367347,OK
2023-02-16,8077,8077,7778.142857142857,7800.285714285715,22.142857142857792,207.4795918367347,OK
2023-02-17,7747,7747,7737.571428571428,7778.142857142857,40.57142857142844,207.20918367346937,OK
2023-02-18,7200,7200,7759.714285714285,7737.571428571428,22.142857142856883,205.61734693877546,OK
2023-02-19,6630,6630,7701.571428571428,7759.714285714285,58.14285714285688,205.72448979591832,OK
2023-02-20,6588,6588,7537.0,7701.571428571428,164.57142857142844,206.8367346938775,OK
2023-02-21,8022,8022,7536.285714285715,7537.0,0.7142857142853245,204.63775510204073,OK
2023-02-22,7637,7637,7414.428571428572,7536.285714285715,121.85714285714312,205.5867346938775,OK
2023-02-23,7729,7729,7364.714285714285,7414.428571428572,49.714285714286234,202.49489795918365,OK
2023-02-24,7821,7821,7375.285714285715,7364.714285714285,10.571428571429351,202.6122448979592,OK
2023-02-25,7372,7372,7399.857142857143,7375.285714285715,24.57142857142844,202.28061224489792,OK
2023-02-26,6787,6787,7422.285714285715,7399.857142857143,22.42857142857156,200.28061224489798,OK
2023-02-27,8399,8399,7681.0,7422.285714285715,258.7142857142853,207.1326530612245,OK
2023-02-28,8116,8116,7694.428571428572,7681.0,13.428571428571558,205.21428571428572,OK
2023-03-01,7386,7386,7658.571428571428,7694.428571428572,35.85714285714312,199.34183673469389,OK
2023-03-02,6655,6655,7505.142857142857,7658.571428571428,153.42857142857156,182.37755102040816,OK
2023-03-03,5925,5925,7234.285714285715,7505.142857142857,270.8571428571422,163.69897959183672,OK
2023-03-04,5194,5194,6923.142857142857,7234.285714285715,311.1428571428578,154.45918367346943,OK
2023-03-05,4464,4464,6591.285714285715,6923.142857142857,331.8571428571422,161.87244897959184,OK
2023-03-06,3733,3733,5924.714285714285,6591.285714285715,666.5714285714294,183.67857142857147,OK
2023-03-07,3003,3003,5194.285714285715,5924.714285714285,730.4285714285706,208.12244897959184,OK
2023-03-08,8780,8780,5393.428571428572,5194.285714285715,199.14285714285688,205.80612244897958,OK
2023-03-09,8916,8916,5716.428571428572,5393.428571428572,323.0,198.51020408163262,OK
2023-03-10,8016,8016,6015.142857142857,5716.428571428572,298.7142857142853,181.57653061224488,OK
2023-03-11,6535,6535,6206.714285714285,6015.142857142857,191.57142857142844,168.62244897959184,OK
2023-03-12,6792,6792,6539.285714285715,6206.714285714285,332.57142857142935,176.26020408163268,OK
2023-03-13,8134,8134,7168.0,6539.285714285715,628.7142857142853,193.06632653061226,OK
2023-03-14,8565,8565,7962.571428571428,7168.0,794.5714285714284,217.99489795918367,OK
2023-03-15,8670,8670,7946.857142857143,7962.571428571428,15.714285714285325,217.6326530612245,OK
2023-03-16,8488,8488,7885.714285714285,7946.857142857143,61.14285714285779,219.02551020408163,OK
2023-03-17,8488,8488,7953.142857142857,7885.714285714285,67.42857142857156,219.98469387755102,OK
2023-03-18,7098,7098,8033.571428571428,7953.142857142857,80.42857142857156,222.06632653061226,OK
2023-03-19,7150,7150,8084.714285714285,8033.571428571428,51.14285714285688,221.81632653061226,OK
2023-03-20,8995,8995,8207.714285714286,8084.714285714285,123.00000000000091,220.33163265306126,OK
2023-03-21,8808,8808,8242.42857142857,8207.714285714286,34.714285714284415,221.54591836734696,OK
2023-03-22,10070,10070,8442.42857142857,8242.42857142857,200.0,224.33673469387756,OK
2023-03-23,7993,7993,8371.714285714286,8442.42857142857,70.71428571428442,225.0867346938775,OK
2023-03-24,8607,8607,8388.714285714286,8371.714285714286,17.0,225.31632653061214,OK
2023-03-25,6762,6762,8340.714285714286,8388.714285714286,48.0,226.1530612244897,OK
2023-03-26,7259,7259,8356.285714285714,8340.714285714286,15.571428571427532,225.908163265306,OK
2023-03-27,8411,8411,8272.857142857143,8356.285714285714,83.42857142857065,219.64795918367332,OK
2023-03-28,8719,8719,8260.142857142857,8272.857142857143,12.714285714286234,219.62244897959172,OK
2023-03-29,8896,8896,8092.428571428572,8260.142857142857,167.71428571428532,224.33163265306106,OK
2023-03-30,8658,8658,8187.428571428572,8092.428571428572,95.0,222.24489795918353,OK
2023-03-31,8187,8187,8127.428571428572,8187.428571428572,60.0,214.71428571428558,OK
2023-04-01,7875,7875,8286.42857142857,8127.428571428572,158.9999999999991,209.28061224489778,OK
2023-04-02,7563,7563,8329.857142857143,8286.42857142857,43.42857142857247,198.97959183673456,OK
2023-04-03,7251,7251,8164.142857142857,8329.857142857143,165.71428571428623,181.09183673469374,OK
2023-04-04,6939,6939,7909.857142857143,8164.142857142857,254.28571428571377,164.08673469387742,OK
2023-04-05,6627,6627,7585.714285714285,7909.857142857143,324.1428571428578,168.55102040816317,OK
2023-04-06,6315,6315,7251.0,7585.714285714285,334.7142857142853,168.96938775510193,OK
2023-04-07,6003,6003,6939.0,7251.0,312.0,169.4438775510203,OK
2023-04-08,6950,6950,6806.857142857143,6939.0,132.14285714285688,167.32142857142847,OK
2023-04-09,6301,6301,6626.571428571428,6806.857142857143,180.28571428571468,161.88265306122437,OK
2023-04-10,8208,8208,6763.285714285715,6626.571428571428,136.71428571428623,144.31122448979585,OK
2023-04-11,8212,8212,6945.142857142857,6763.285714285715,181.8571428571422,122.42857142857133,OK
2023-04-12,9007,9007,7285.142857142857,6945.142857142857,340.0,134.01020408163257,OK
2023-04-13,9109,9109,7684.285714285715,7285.142857142857,399.1428571428578,146.08163265306115,OK
2023-04-14,9520,9520,8186.714285714285,7684.285714285715,502.42857142857065,161.6173469387754,OK
2023-04-15,8223,8223,8368.57142857143,8186.714285714285,181.85714285714403,165.23979591836726,OK
2023-04-16,7995,7995,8610.57142857143,8368.57142857143,242.0,172.05612244897952,OK
2023-04-17,8759,8759,8689.285714285714,8610.57142857143,78.71428571428442,170.47448979591823,OK
2023-04-18,9101,9101,8816.285714285714,8689.285714285714,127.0,173.77040816326522,OK
2023-04-19,9224,9224,8847.285714285714,8816.285714285714,31.0,167.7346938775509,OK
2023-04-20,9035,9035,8836.714285714286,8847.285714285714,10.571428571427532,165.58673469387745,OK
2023-04-21,8426,8426,8680.42857142857,8836.714285714286,156.28571428571558,170.56122448979588,OK
2023-04-22,7388,7388,8561.142857142857,8680.42857142857,119.28571428571377,173.1071428571428,OK
2023-04-23,7705,7705,8519.714285714286,8561.142857142857,41.42857142857065,174.0306122448979,OK
2023-04-24,9034,9034,8559.0,8519.714285714286,39.285714285713766,172.45408163265301,OK
2023-04-25,9567,9567,8625.57142857143,8559.0,66.57142857142935,174.37755102040813,OK
2023-04-26,9003,9003,8594.0,8625.57142857143,31.57142857142935,169.51530612244898,OK
2023-04-27,8375,8375,8499.714285714286,8594.0,94.28571428571377,169.48979591836732,OK
2023-04-28,8477,8477,8507.0,8499.714285714286,7.285714285713766,167.60714285714283,OK
2023-04-29,7727,7727,8555.42857142857,8507.0,48.42857142857065,163.6581632653061,OK
2023-04-30,8651,8651,8690.57142857143,8555.42857142857,135.1428571428587,166.93367346938774,OK
2023-05-01,8153,8153,8564.714285714286,8690.57142857143,125.85714285714312,165.51020408163262,OK
2023-05-02,7655,7655,8291.57142857143,8564.714285714286,273.1428571428569,166.18367346938774,OK
2023-05-03,7157,7157,8027.857142857143,8291.57142857143,263.71428571428623,164.02551020408163,OK
2023-05-04,6659,6659,7782.714285714285,8027.857142857143,245.1428571428578,160.8265306122449,OK
2023-05-05,6160,6160,7451.714285714285,7782.714285714285,331.0,161.50510204081635,OK
2023-05-06,5662,5662,7156.714285714285,7451.714285714285,295.0,167.3214285714286,OK
2023-05-07,5164,5164,6658.571428571428,7156.714285714285,498.1428571428569,178.67346938775512,OK
2023-05-08,4666,4666,6160.428571428572,6658.571428571428,498.1428571428569,191.5816326530612,OK
2023-05-09,4168,4168,5662.285714285715,6160.428571428572,498.1428571428569,202.87755102040816,OK
2023-05-10,9106,9106,5940.714285714285,5662.285714285715,278.42857142857065,200.6785714285714,OK
2023-05-11,9154,9154,6297.142857142857,5940.714285714285,356.42857142857156,199.15306122448973,OK
2023-05-12,9687,9687,6801.0,6297.142857142857,503.8571428571431,199.20408163265304,OK
2023-05-13,9538,9538,7354.714285714285,6801.0,553.7142857142853,212.48469387755094,OK
2023-05-14,8672,8672,7855.857142857143,7354.714285714285,501.1428571428578,221.7397959183673,OK
2023-05-15,9362,9362,8526.714285714286,7855.857142857143,670.8571428571431,242.8877551020408,OK
2023-05-16,9200,9200,9245.57142857143,8526.714285714286,718.8571428571431,264.0255102040816,OK
2023-05-17,8882,8882,9213.57142857143,9245.57142857143,32.0,264.06122448979596,OK
2023-05-18,8788,8788,9161.285714285714,9213.57142857143,52.285714285715585,265.55102040816337,OK
2023-05-19,8863,8863,9043.57142857143,9161.285714285714,117.71428571428442,264.1734693877551,OK
2023-05-20,7005,7005,8681.714285714286,9043.57142857143,361.8571428571431,272.8367346938776,OK
2023-05-21,8943,8943,8720.42857142857,8681.714285714286,38.714285714284415,272.73979591836735,OK
2023-05-22,9504,9504,8740.714285714286,8720.42857142857,20.285714285715585,272.061224489796,OK
2023-05-23,9214,9214,8742.714285714286,8740.714285714286,2.0,269.7551020408164,OK
2023-05-24,8581,8581,8699.714285714286,8742.714285714286,43.0,270.16326530612247,OK
2023-05-25,8452,8452,8651.714285714286,8699.714285714286,48.0,268.5102040816327,OK
2023-05-26,8710,8710,8629.857142857143,8651.714285714286,21.857142857143117,269.030612244898,OK
2023-05-27,8033,8033,8776.714285714286,8629.857142857143,146.85714285714312,272.54591836734704,OK
2023-05-28,9013,9013,8786.714285714286,8776.714285714286,10.0,268.07653061224494,OK
2023-05-29,8240,8240,8606.142857142857,8786.714285714286,180.57142857142935,270.030612244898,OK
2023-05-30,9820,9820,8692.714285714286,8606.142857142857,86.57142857142935,263.3673469387756,OK
2023-05-31,9065,9065,8761.857142857143,8692.714285714286,69.14285714285688,256.41836734693885,OK
2023-06-01,8062,8062,8706.142857142857,8761.857142857143,55.714285714286234,249.65306122448987,OK
2023-06-02,7059,7059,8470.285714285714,8706.142857142857,235.85714285714312,246.2551020408164,OK
2023-06-03,6056,6056,8187.857142857143,8470.285714285714,282.42857142857065,245.80612244897966,OK
2023-06-04,5052,5052,7622.0,8187.857142857143,565.8571428571431,248.22448979591846,OK
2023-06-05,4049,4049,7023.285714285715,7622.0,598.7142857142853,251.81632653061232,OK
2023-06-06,3046,3046,6055.571428571428,7023.285714285715,967.7142857142862,268.58673469387764,OK
2023-06-07,2043,2043,5052.428571428572,6055.571428571428,1003.1428571428569,294.46938775510216,OK
2023-06-08,1040,1040,4049.285714285714,5052.428571428572,1003.1428571428573,317.5663265306124,OK
2023-06-09,8012,8012,4185.428571428572,4049.285714285714,136.14285714285734,304.4336734693879,OK
2023-06-10,8595,8595,4548.142857142857,4185.428571428572,362.7142857142853,297.61224489795933,OK
2023-06-11,9502,9502,5183.857142857143,4548.142857142857,635.7142857142862,302.4183673469389,OK
2023-06-12,9294,9294,5933.142857142857,5183.857142857143,749.2857142857138,305.2193877551021,OK
2023-06-13,9335,9335,6831.571428571428,5933.142857142857,898.4285714285716,311.6326530612246,OK
2023-06-14,8337,8337,7730.714285714285,6831.571428571428,899.1428571428569,342.6020408163266,WARN
2023-06-15,8992,8992,8866.714285714286,7730.714285714285,1136.000000000001,381.3061224489797,ALERT
2023-06-16,8622,8622,8953.857142857143,8866.714285714286,87.14285714285688,380.21428571428584,ALERT
2023-06-17,8469,8469,8935.857142857143,8953.857142857143,18.0,367.9336734693878,WARN
2023-06-18,9358,9358,8915.285714285714,8935.857142857143,20.57142857142935,367.2857142857144,WARN
2023-06-19,8533,8533,8806.57142857143,8915.285714285714,108.71428571428442,370.4438775510204,WARN
2023-06-20,9824,9824,8876.42857142857,8806.57142857143,69.8571428571413,372.8673469387755,WARN
2023-06-21,9689,9689,9069.57142857143,8876.42857142857,193.1428571428587,378.22959183673476,WARN
2023-06-22,8871,8871,9052.285714285714,9069.57142857143,17.285714285715585,377.13265306122463,WARN
2023-06-23,8880,8880,9089.142857142857,9052.285714285714,36.85714285714312,377.6683673469389,WARN
2023-06-24,8837,8837,9141.714285714286,9089.142857142857,52.57142857142935,374.3010204081634,WARN
2023-06-25,9572,9572,9172.285714285714,9141.714285714286,30.571428571427532,375.0357142857144,WARN
2023-06-26,9623,9623,9328.0,9172.285714285714,155.71428571428623,374.14795918367355,WARN
2023-06-27,9265,9265,9248.142857142857,9328.0,79.85714285714312,373.90816326530614,WARN
2023-06-28,9321,9321,9195.57142857143,9248.142857142857,52.57142857142753,373.31632653061234,WARN
2023-06-29,9357,9357,9265.0,9195.57142857143,69.42857142857065,373.8061224489796,WARN
2023-06-30,8672,8672,9235.285714285714,9265.0,29.714285714286234,366.4438775510204,WARN
2023-07-01,8182,8182,9141.714285714286,9235.285714285714,93.57142857142753,359.6989795918367,WARN
2023-07-02,7693,7693,8873.285714285714,9141.714285714286,268.42857142857247,349.07653061224494,WARN
2023-07-03,7203,7203,8527.57142857143,8873.285714285714,345.7142857142844,340.04081632653055,WARN
2023-07-04,6714,6714,8163.142857142857,8527.57142857143,364.42857142857247,318.4948979591836,OK
2023-07-05,6224,6224,7720.714285714285,8163.142857142857,442.42857142857156,298.4693877551021,OK
2023-07-06,5734,5734,7203.142857142857,7720.714285714285,517.5714285714284,281.1275510204082,OK
2023-07-07,5245,5245,6713.571428571428,7203.142857142857,489.57142857142844,293.75,OK
2023-07-08,4755,4755,6224.0,6713.571428571428,489.57142857142844,298.28061224489795,OK
2023-07-09,4266,4266,5734.428571428572,6224.0,489.57142857142844,293.06122448979596,OK
2023-07-10,3776,3776,5244.857142857143,5734.428571428572,489.57142857142844,283.7857142857143,OK
2023-07-11,9611,9611,5658.714285714285,5244.857142857143,413.8571428571422,266.47959183673464,OK
2023-07-12,9762,9762,6164.142857142857,5658.714285714285,505.42857142857156,252.41836734693877,OK
2023-07-13,9683,9683,6728.285714285715,6164.142857142857,564.1428571428578,231.99489795918365,OK
2023-07-14,9092,9092,7277.857142857143,6728.285714285715,549.5714285714284,248.51020408163262,OK
2023-07-15,7855,7855,7720.714285714285,7277.857142857143,442.8571428571422,263.6836734693877,OK
2023-07-16,7665,7665,8206.285714285714,7720.714285714285,485.57142857142844,280.29081632653055,OK
2023-07-17,10000,10000,9095.42857142857,8206.285714285714,889.1428571428569,308.1632653061224,OK
2023-07-18,9726,9726,9111.857142857143,9095.42857142857,16.428571428572468,306.2551020408164,OK
2023-07-19,9637,9637,9094.0,9111.857142857143,17.857142857143117,299.9948979591837,OK
2023-07-20,9770,9770,9106.42857142857,9094.0,12.428571428570649,299.8214285714285,OK
2023-07-21,9275,9275,9132.57142857143,9106.42857142857,26.142857142858702,299.43877551020404,OK
2023-07-22,8757,8757,9261.42857142857,9132.57142857143,128.8571428571413,302.16326530612236,OK
2023-07-23,9441,9441,9515.142857142857,9261.42857142857,253.71428571428623,310.13265306122446,OK
2023-07-24,9992,9992,9514.0,9515.142857142857,1.142857142856883,304.6122448979591,OK
2023-07-25,9738,9738,9515.714285714286,9514.0,1.714285714286234,301.8214285714285,OK
2023-07-26,9373,9373,9478.0,9515.714285714286,37.714285714286234,301.2908163265306,OK
2023-07-27,9521,9521,9442.42857142857,9478.0,35.57142857142935,300.08163265306126,OK
2023-07-28,9570,9570,9484.57142857143,9442.42857142857,42.1428571428587,300.52551020408174,OK
2023-07-29,8516,8516,9450.142857142857,9484.57142857143,34.42857142857247,298.4132653061226,OK
2023-07-30,9313,9313,9431.857142857143,9450.142857142857,18.285714285713766,289.4795918367348,OK
2023-07-31,9927,9927,9422.57142857143,9431.857142857143,9.285714285713766,277.46428571428584,OK
2023-08-01,9764,9764,9426.285714285714,9422.57142857143,3.714285714284415,264.58163265306126,OK
2023-08-02,9601,9601,9458.857142857143,9426.285714285714,32.57142857142935,249.94387755102048,OK
2023-08-03,9438,9438,9447.0,9458.857142857143,11.857142857143117,231.88265306122457,OK
2023-08-04,9275,9275,9404.857142857143,9447.0,42.14285714285688,215.90306122448987,OK
2023-08-05,9112,9112,9490.0,9404.857142857143,85.14285714285688,201.45918367346945,OK
2023-08-06,8948,8948,9437.857142857143,9490.0,52.14285714285688,185.83673469387762,OK
2023-08-07,8785,8785,9274.714285714286,9437.857142857143,163.14285714285688,174.1785714285715,OK
2023-08-08,8622,8622,9111.57142857143,9274.714285714286,163.14285714285688,165.22448979591846,OK
2023-08-09,8459,8459,8948.42857142857,9111.57142857143,163.1428571428587,153.00000000000014,OK
2023-08-10,8296,8296,8785.285714285714,8948.42857142857,163.14285714285688,138.67857142857153,OK
2023-08-11,9340,9340,8794.57142857143,8785.285714285714,9.285714285715585,119.38265306122464,OK
2023-08-12,8733,8733,8740.42857142857,8794.57142857143,54.1428571428587,105.50000000000023,OK
2023-08-13,8926,8926,8737.285714285714,8740.42857142857,3.142857142856883,88.27040816326553,OK
2023-08-14,9703,9703,8868.42857142857,8737.285714285714,131.14285714285688,61.19897959183696,OK
2023-08-15,9301,9301,8965.42857142857,8868.42857142857,97.0,64.07653061224508,OK
2023-08-16,9373,9373,9096.0,8965.42857142857,130.57142857142935,68.10204081632673,OK
2023-08-17,9327,9327,9243.285714285714,9096.0,147.28571428571377,72.918367346939,OK
2023-08-18,9991,9991,9336.285714285714,9243.285714285714,93.0,75.30612244897975,OK
2023-08-19,8996,8996,9373.857142857143,9336.285714285714,37.57142857142935,72.04591836734718,OK
2023-08-20,9339,9339,9432.857142857143,9373.857142857143,59.0,65.0918367346941,OK
2023-08-21,9502,9502,9404.142857142857,9432.857142857143,28.714285714286234,66.07653061224515,OK
2023-08-22,9128,9128,9379.42857142857,9404.142857142857,24.714285714286234,66.89795918367372,OK
2023-08-23,9039,9039,9331.714285714286,9379.42857142857,47.714285714284415,67.25510204081651,OK
2023-08-24,8061,8061,9150.857142857143,9331.714285714286,180.85714285714312,72.44387755102058,OK
2023-08-25,8469,8469,8933.42857142857,9150.857142857143,217.42857142857247,78.70408163265321,OK
2023-08-26,8934,8934,8924.57142857143,8933.42857142857,8.857142857141298,77.79081632653067,OK
2023-08-27,8783,8783,8845.142857142857,8924.57142857143,79.42857142857247,79.97448979591847,OK
2023-08-28,9473,9473,8841.0,8845.142857142857,4.142857142856883,79.79081632653073,OK
2023-08-29,9177,9177,8848.0,8841.0,7.0,79.90816326530629,OK
2023-08-30,9141,9141,8862.57142857143,8848.0,14.571428571429351,79.26530612244915,OK
2023-08-31,8968,8968,8992.142857142857,8862.57142857143,129.57142857142753,83.46938775510216,OK
2023-09-01,8702,8702,9025.42857142857,8992.142857142857,33.285714285713766,83.1530612244899,OK
2023-09-02,8437,8437,8954.42857142857,9025.42857142857,71.0,82.64795918367359,OK
2023-09-03,8171,8171,8867.0,8954.42857142857,87.42857142857065,83.90816326530623,OK
2023-09-04,7906,7906,8643.142857142857,8867.0,223.85714285714312,86.07653061224502,OK
2023-09-05,7640,7640,8423.57142857143,8643.142857142857,219.57142857142753,88.09183673469397,OK
2023-09-06,7374,7374,8171.142857142857,8423.57142857143,252.42857142857247,91.28061224489804,OK
2023-09-07,7109,7109,7905.571428571428,8171.142857142857,265.57142857142844,94.93877551020417,OK
2023-09-08,6843,6843,7640.0,7905.571428571428,265.57142857142844,104.0918367346939,OK
2023-09-09,6578,6578,7374.428571428572,7640.0,265.57142857142844,111.64285714285711,OK
2023-09-10,6312,6312,7108.857142857143,7374.428571428572,265.57142857142844,121.01530612244895,OK
2023-09-11,10284,10284,7448.571428571428,7108.857142857143,339.7142857142853,128.4642857142857,OK
2023-09-12,10468,10468,7852.571428571428,7448.571428571428,404.0,139.4285714285714,OK
2023-09-13,9607,9607,8171.571428571428,7852.571428571428,319.0,146.15816326530606,OK
2023-09-14,9836,9836,8561.142857142857,8171.571428571428,389.57142857142844,154.81122448979588,OK
2023-09-15,9529,9529,8944.857142857143,8561.142857142857,383.71428571428623,165.1938775510204,OK
2023-09-16,9307,9307,9334.714285714286,8944.857142857143,389.8571428571431,177.7755102040816,OK
2023-09-17,8952,8952,9711.857142857143,9334.714285714286,377.1428571428569,189.13775510204076,OK
2023-09-18,8808,8808,9501.0,9711.857142857143,210.85714285714312,195.64285714285708,OK
2023-09-19,10025,10025,9437.714285714286,9501.0,63.285714285713766,197.02040816326522,OK
2023-09-20,9687,9687,9449.142857142857,9437.714285714286,11.428571428570649,195.7244897959183,OK
2023-09-21,9684,9684,9427.42857142857,9449.142857142857,21.714285714286234,190.04081632653055,OK
2023-09-22,9656,9656,9445.57142857143,9427.42857142857,18.142857142858702,182.92346938775503,OK
2023-09-23,7007,7007,9117.0,9445.57142857143,328.57142857142935,194.3418367346939,OK
2023-09-24,6687,6687,8793.42857142857,9117.0,323.57142857142935,203.06122448979593,OK
2023-09-25,8116,8116,8694.57142857143,8793.42857142857,98.8571428571413,206.4438775510204,OK
2023-09-26,9199,9199,8576.57142857143,8694.57142857143,118.0,210.4081632653061,OK
2023-09-27,9234,9234,8511.857142857143,8576.57142857143,64.71428571428623,212.1989795918367,OK
2023-09-28,9191,9191,8441.42857142857,8511.857142857143,70.42857142857247,210.0867346938776,OK
2023-09-29,17962,17962,9628.0,8441.42857142857,1186.5714285714294,251.2755102040817,OK
2023-09-30,10449,10449,10119.714285714286,9628.0,491.71428571428623,266.30102040816337,OK
2023-10-01,9520,9520,10524.42857142857,10119.714285714286,404.7142857142844,277.6326530612246,OK
2023-10-02,8591,8591,10592.285714285714,10524.42857142857,67.85714285714312,272.061224489796,OK
2023-10-03,7661,7661,10372.57142857143,10592.285714285714,219.71428571428442,272.06632653061234,OK
2023-10-04,6732,6732,10015.142857142857,10372.57142857143,357.42857142857247,275.81632653061234,OK
2023-10-05,5803,5803,9531.142857142857,10015.142857142857,484.0,283.6173469387756,OK
2023-10-06,4874,4874,7661.428571428572,9531.142857142857,1869.7142857142853,340.90816326530614,WARN
2023-10-07,3945,3945,6732.285714285715,7661.428571428572,929.1428571428569,364.607142857143,WARN
2023-10-08,3015,3015,5803.0,6732.285714285715,929.2857142857147,388.311224489796,ALERT
2023-10-09,2086,2086,4873.714285714285,5803.0,929.2857142857147,409.3673469387756,ALERT
2023-10-10,1157,1157,3944.5714285714284,4873.714285714285,929.1428571428569,428.122448979592,ALERT
2023-10-11,9617,9617,4356.714285714285,3944.5714285714284,412.1428571428569,431.4489795918368,ALERT
2023-10-12,9418,9418,4873.142857142857,4356.714285714285,516.4285714285716,435.9795918367348,ALERT
2023-10-13,9760,9760,5571.142857142857,4873.142857142857,698.0,447.20408163265313,ALERT
2023-10-14,7390,7390,6063.285714285715,5571.142857142857,492.1428571428578,450.857142857143,ALERT
2023-10-15,8322,8322,6821.428571428572,6063.285714285715,758.1428571428569,464.46428571428584,ALERT
2023-10-16,10863,10863,8075.285714285715,6821.428571428572,1253.8571428571431,501.71428571428584,ALERT
